"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"status"
"230003_at"	3.28804685572457	2.00681193434871	8.30356821672071	3.148265077425e-09	3.148265077425e-09	11.1866060019103	"Upregulated"
"205258_at"	3.84345224147795	5.09656228441407	8.27698291786589	3.36745537984865e-09	3.36745537984865e-09	11.1206344857761	"Upregulated"
"216248_s_at"	4.99612586508664	5.18139345209151	8.27259430092049	3.40510845387197e-09	3.40510845387197e-09	11.1097349252408	"Upregulated"
"209443_at"	4.88109142446187	5.00731587106773	8.26709680918091	3.45288204374035e-09	3.45288204374035e-09	11.0960776939615	"Upregulated"
"225381_at"	4.72364668073601	3.69927909194026	8.25827173307999	3.53100692344602e-09	3.53100692344602e-09	11.0741453239676	"Upregulated"
"232481_s_at"	3.79152622827019	3.20007580943134	8.25682364379216	3.54399744836833e-09	3.54399744836833e-09	11.0705454807128	"Upregulated"
"213568_at"	4.24625940965907	4.07811205337012	8.25320174434284	3.57670267227939e-09	3.57670267227939e-09	11.06154046672	"Upregulated"
"212999_x_at"	4.37788410615477	4.13684911790934	8.24149276502782	3.6845549079088e-09	3.6845549079088e-09	11.032416696809	"Upregulated"
"230550_at"	4.15079827109533	3.19437102062321	8.23422467969834	3.75316482131139e-09	3.75316482131139e-09	11.0143294769515	"Upregulated"
"226610_at"	4.13266685437911	3.86957790986511	8.22663045617201	3.82624648097425e-09	3.82624648097425e-09	10.9954230348778	"Upregulated"
"1554018_at"	4.15839413162701	3.63658818953385	8.22588527056944	3.83349539984075e-09	3.83349539984075e-09	10.9935674159125	"Upregulated"
"226591_at"	4.69141682788092	4.08140733508098	8.22400853408948	3.8518137956389e-09	3.8518137956389e-09	10.9888937419342	"Upregulated"
"210559_s_at"	3.62731486863647	5.70218449679032	8.22375585889516	3.85428691066126e-09	3.85428691066126e-09	10.9882644636951	"Upregulated"
"210335_at"	3.77568904990462	4.72536345947277	8.212585401996	3.96525438166067e-09	3.96525438166067e-09	10.9604362704489	"Upregulated"
"233364_s_at"	4.00706594075205	2.78727104894008	8.21182256703688	3.97295022991801e-09	3.97295022991801e-09	10.9585352599333	"Upregulated"
"227282_at"	4.19006375960527	5.38387790783891	8.20156678077147	4.07790718694117e-09	4.07790718694117e-09	10.9329699001484	"Upregulated"
"206110_at"	3.48631138988734	4.44269138564575	8.19724453003984	4.12298380505937e-09	4.12298380505937e-09	10.9221912726761	"Upregulated"
"204400_at"	4.17202200855457	3.87374337498912	8.19688661795796	4.12673916633896e-09	4.12673916633896e-09	10.9212986157418	"Upregulated"
"243018_at"	3.13657555014901	4.38169755809217	8.18292516865086	4.27598349148545e-09	4.27598349148545e-09	10.886464402282	"Upregulated"
"201467_s_at"	4.26334067101149	4.69224089764905	8.1785845166377	4.3234968965694e-09	4.3234968965694e-09	10.8756290241622	"Upregulated"
"219985_at"	4.26383952113618	3.74266683706015	8.17656927536979	4.34573869219742e-09	4.34573869219742e-09	10.8705976078113	"Upregulated"
"203697_at"	4.51369977906182	4.78397354608153	8.17516712449008	4.36128274387746e-09	4.36128274387746e-09	10.8670965620393	"Upregulated"
"229551_x_at"	2.84346365361592	4.77454462771069	8.17125510963357	4.40495125771983e-09	4.40495125771983e-09	10.8573272168952	"Upregulated"
"241824_at"	4.15264849991932	3.01927157892744	8.167317801605	4.44935242919383e-09	4.44935242919383e-09	10.8474926380904	"Upregulated"
"221986_s_at"	3.73740212177177	4.65921116875413	8.15645624162876	4.57421978656519e-09	4.57421978656519e-09	10.8203519548283	"Upregulated"
"38241_at"	3.71275747518893	3.0987572883678	8.14487475216013	4.71130486350224e-09	4.71130486350224e-09	10.7913949395736	"Upregulated"
"202839_s_at"	3.85193251300483	4.91067116680706	8.14278975491844	4.73642556855407e-09	4.73642556855407e-09	10.7861799495557	"Upregulated"
"1552712_a_at"	3.88983816929085	3.96027256631043	8.14130122685713	4.75444334888981e-09	4.75444334888981e-09	10.7824564914696	"Upregulated"
"210096_at"	5.93010764342557	6.16042841288785	8.1383875851716	4.78991387186973e-09	4.78991387186973e-09	10.7751673458467	"Upregulated"
"227236_at"	3.9948860359348	4.61195846094431	8.12852942713524	4.91194016792865e-09	4.91194016792865e-09	10.7504964883644	"Upregulated"
"225165_at"	3.92463643368883	4.51930674397789	8.12782665393102	4.9207593554993e-09	4.9207593554993e-09	10.748737244929	"Upregulated"
"205488_at"	4.47331316743511	4.41276315488696	8.12593598330662	4.94456584615828e-09	4.94456584615828e-09	10.7440040255725	"Upregulated"
"229560_at"	3.72023434574274	3.01174667738246	8.12447185544266	4.96308215819279e-09	4.96308215819279e-09	10.7403383116129	"Upregulated"
"39549_at"	4.13726503331216	4.56107277698037	8.11940970748121	5.02764793539238e-09	5.02764793539238e-09	10.727662088461	"Upregulated"
"221690_s_at"	5.01440649252233	5.7753016952917	8.11820482791858	5.04314149770563e-09	5.04314149770563e-09	10.724644422781	"Upregulated"
"231213_at"	3.9235291462922	2.80606939594056	8.11118200346766	5.1344219588696e-09	5.1344219588696e-09	10.7070516477612	"Upregulated"
"211737_x_at"	5.13171862522063	5.2788203316522	8.11096438136824	5.13727729822769e-09	5.13727729822769e-09	10.7065063808584	"Upregulated"
"266_s_at"	3.57645340068862	8.05145396280659	8.10503869366652	5.21565144175881e-09	5.21565144175881e-09	10.6916567453273	"Upregulated"
"222025_s_at"	3.6107923060353	4.44640617283013	8.10454441510946	5.22224368783612e-09	5.22224368783612e-09	10.6904178835238	"Upregulated"
"218960_at"	3.66978140040944	5.05263826387393	8.09620788722755	5.33471771033552e-09	5.33471771033552e-09	10.6695182775656	"Upregulated"
"202018_s_at"	3.81431157418212	3.65593516015016	8.09017502945146	5.41764906660847e-09	5.41764906660847e-09	10.654388188298	"Upregulated"
"213526_s_at"	3.87300848122883	3.93117019489961	8.0871301212578	5.46000416883254e-09	5.46000416883254e-09	10.6467498819129	"Upregulated"
"235428_at"	3.27123698039422	4.4186387250309	8.08543909760673	5.48367219387353e-09	5.48367219387353e-09	10.6425073313603	"Upregulated"
"208653_s_at"	3.91895327063585	4.77411719666907	8.0835922341861	5.5096409187282e-09	5.5096409187282e-09	10.6378733657888	"Upregulated"
"224851_at"	5.14461441984058	4.59887427546894	8.08221764703215	5.52905032831975e-09	5.52905032831975e-09	10.6344240946439	"Upregulated"
"219683_at"	3.53222123622714	4.60715411308741	8.07690922440437	5.60466290261193e-09	5.60466290261193e-09	10.6211012385641	"Upregulated"
"215121_x_at"	5.3940896060544	6.24465172968677	8.05934481214846	5.86244736008502e-09	5.86244736008502e-09	10.5769921620574	"Upregulated"
"1554020_at"	3.13796073040527	5.59093352985691	8.05356253041736	5.94993019077532e-09	5.94993019077532e-09	10.5624623130306	"Upregulated"
"219867_at"	3.80053123585343	4.96510999269228	8.05053871164444	5.99620772646881e-09	5.99620772646881e-09	10.5548622292526	"Upregulated"
"227296_at"	2.9983205485131	4.34922424193777	8.04635147970211	6.06089706052533e-09	6.06089706052533e-09	10.5443360175747	"Upregulated"
"224589_at"	5.27241950227158	4.2463225116808	8.02805845252692	6.35195966816009e-09	6.35195966816009e-09	10.4983222921321	"Upregulated"
